Time	RAW:MW2	RAW:PROMIDA	RAW:PROMIDB	RAW:IAC	RAW:CT	RAW:MPH	RAW:MAP	RAW:RPM	RAW:TPS	RAW:INT	RAW:O2	RAW:MALFFLG1	RAW:MALFFLG2	RAW:MALFFLG3	RAW:MWAF1	RAW:MCU1IO	RAW:MCU2IO	RAW:VOLT	RAW:BLM	RAW:O2_CNT	RAW:ADVANCE	RAW:EGRDC	RAW:MAT	RAW:BPWMSB	RAW:BPWLSB	SENSOR:PROMID	SENSOR:IAC	SENSOR:Coolant Temp	SENSOR:SPEED	SENSOR:MAP	SENSOR:RPM	SENSOR:TPS	SENSOR:INT	SENSOR:O2	SENSOR:Battery Voltage	SENSOR:BLM	SENSOR:rich / lean counter	SENSOR:ADVANCE	SENSOR:EGRDC	SENSOR:MAT	SENSOR:BPW	MW2:Vss Pulse Occured	MW2:ESC 43B Ready for second Pwr Enrich	MW2:DRP Occured	MW2:Factory Test Mode (3.9k Ohms	MW2:Diagnostic Mode (0 Ohms)	MW2:ALDL Mode (10k Ohms)	MW2:High BAT voltage	MW2:Old basttery Flag	MWAF1:Low RPM hysteresis Flag	MWAF1:BLM Enable Flag	MWAF1:Low Battery (IAC Inhibited)	MWAF1:Quasi-Asynch transition Flag	MWAF1:Asynchronous Pulse Flag	MWAF1:1st time C/L or slow rich/lean	MWAF1:Rich Flag	MWAF1:Closed Loop Flag	MCU1IO:IAC coil A	MCU1IO:IAC coil B	MCU1IO:IAC motor on	MCU1IO:Not Used	MCU1IO:Vaccum present	MCU1IO:A/C enabled	MCU1IO:Wastegate bypass	MCU1IO:Park/Neutral	MCU2IO:A/C clutch	MCU2IO:Coolant pullup selected	MCU2IO:TCC Locked	MCU2IO:COP2	MCU2IO:Not Used	MCU2IO:Power Steering active	MCU2IO:Not Used	MCU2IO:Not Used	MALFFLG1:24  VSS (Vehicle Speed Sensor)	MALFFLG1:23  IAT / MAT low (Air Temperature)	MALFFLG1:22  TPS low (Throttle Position Sensor)	MALFFLG1:21  TPS high (Throttle Position Sensor)	MALFFLG1:15  CT low (Coolant Temperature)	MALFFLG1:14  CT high (Coolant Temperature)	MALFFLG1:13  Oxygen sensor	MALFFLG1:12  Engine not running	MALFFLG2:42  EST (Electronic Spark Timing)	MALFFLG2:41  Not Used	MALFFLG2:35  IAC	MALFFLG2:34  MAP low (Manifold Air Pressure)	MALFFLG2:33  MAP high (Manifold Air Pressure)	MALFFLG2:32  EGR (Exhaust Gas Recirculation)	MALFFLG2:31  Wastegate high MAP (overboost)	MALFFLG2:25  MAT high (Air Temperature)	MALFFLG3:55  ADU error	MALFFLG3:54  Not Used	MALFFLG3:53  High BAT voltage	MALFFLG3:52  CAL Pack missing	MALFFLG3:51  PROM error	MALFFLG3:45  O2 rich (Oxygen sensor)	MALFFLG3:44  O2 lean (Oxygen sensor)	MALFFLG3:43  Knock ESC
337.2	164	13	44	96	147	14	100	47	26	142	15	0	0	0	128	36	26	141	135	2	52	0	160	0	192	3372	96	158.4	14	47.3	1175	-0.7	142	0.066	14.1	135	2	18.28	0.0	94.7	192	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338.7	164	13	44	96	147	14	99	48	26	148	184	0	0	0	192	36	26	140	135	3	52	0	160	0	190	3372	96	158.4	14	46.9	1200	-0.7	148	0.813	14.0	135	3	18.28	0.0	94.7	190	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340.2	160	13	44	96	147	14	98	48	26	147	158	0	0	0	160	36	26	138	135	8	52	0	160	0	195	3372	96	158.4	14	46.5	1200	-0.7	147	0.698	13.8	135	8	18.28	0.0	94.7	195	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341.6	164	13	44	94	148	14	101	46	26	148	191	0	0	0	192	39	26	140	135	10	52	0	160	0	196	3372	94	159.8	14	47.6	1150	-0.7	148	0.844	14.0	135	10	18.28	0.0	94.7	196	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343.1	160	13	44	94	148	13	103	45	26	153	68	0	0	0	224	39	26	139	135	11	52	0	160	0	195	3372	94	159.8	13	48.4	1125	-0.7	153	0.301	13.9	135	11	18.28	0.0	94.7	195	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344.6	160	13	44	94	148	12	103	45	26	147	158	0	0	0	192	37	26	138	135	14	52	0	162	0	195	3372	94	159.8	12	48.4	1125	-0.7	147	0.698	13.8	135	14	18.28	0.0	93.2	195	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346.1	160	13	44	93	149	12	103	44	26	151	19	0	0	0	224	37	26	139	135	15	52	0	162	0	194	3372	93	161.2	12	48.4	1100	-0.7	151	0.084	13.9	135	15	18.28	0.0	93.2	194	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
347.5	160	13	44	93	149	12	103	45	26	148	21	0	0	0	128	37	26	139	135	16	52	0	159	0	195	3372	93	161.2	12	48.4	1125	-0.7	148	0.093	13.9	135	16	18.28	0.0	95.5	195	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349.0	164	13	44	93	149	12	103	44	26	149	156	0	0	0	160	37	26	138	135	18	52	0	159	0	198	3372	93	161.2	12	48.4	1100	-0.7	149	0.690	13.8	135	18	18.28	0.0	95.5	198	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350.5	164	13	44	93	149	12	104	45	26	156	134	0	0	0	224	37	26	139	135	19	52	0	159	0	195	3372	93	161.2	12	48.7	1125	-0.7	156	0.592	13.9	135	19	18.28	0.0	95.5	195	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351.9	160	13	44	93	149	12	104	45	26	149	24	0	0	0	128	38	26	140	135	21	52	0	159	0	195	3372	93	161.2	12	48.7	1125	-0.7	149	0.106	14.0	135	21	18.28	0.0	95.5	195	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353.4	164	13	44	91	150	11	103	44	26	149	23	0	0	0	128	38	26	137	135	24	52	0	158	0	203	3372	91	162.5	11	48.4	1100	-0.7	149	0.102	13.7	135	24	18.28	0.0	96.3	203	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
354.9	160	13	44	91	150	10	105	42	26	155	35	0	0	0	128	38	26	137	135	24	52	0	158	0	209	3372	91	162.5	10	49.1	1050	-0.7	155	0.155	13.7	135	24	18.28	0.0	96.3	209	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
356.3	160	13	44	91	150	8	108	41	26	161	32	0	0	0	160	38	26	138	135	27	52	0	158	0	204	3372	91	162.5	8	50.2	1025	-0.7	161	0.141	13.8	135	27	18.28	0.0	96.3	204	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357.8	160	13	44	91	150	5	109	41	26	157	139	0	0	0	160	38	26	139	135	28	52	0	158	0	215	3372	91	162.5	5	50.6	1025	-0.7	157	0.614	13.9	135	28	18.28	0.0	96.3	215	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359.3	164	13	44	91	150	3	109	41	26	161	191	0	0	0	224	39	26	135	135	29	52	0	158	0	216	3372	91	162.5	3	50.6	1025	-0.7	161	0.844	13.5	135	29	18.28	0.0	96.3	216	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360.8	160	13	44	90	151	0	110	41	26	157	174	0	0	0	160	39	26	140	135	32	52	0	158	0	214	3372	90	163.9	0	50.9	1025	-0.7	157	0.769	14.0	135	32	18.28	0.0	96.3	214	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362.2	160	13	44	90	151	0	111	41	26	159	133	0	0	0	192	39	26	136	135	33	52	0	158	0	209	3372	90	163.9	0	51.3	1025	-0.7	159	0.588	13.6	135	33	18.28	0.0	96.3	209	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363.7	160	13	44	90	151	2	138	53	41	153	162	0	0	0	161	55	26	141	146	36	73	120	158	1	44	3372	90	163.9	2	61.3	1325	6.5	153	0.716	14.1	146	36	25.66	46.9	96.3	300	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365.2	32	13	44	90	151	6	134	69	44	156	181	0	0	0	161	39	26	138	146	39	99	118	158	0	247	3372	90	163.9	6	59.8	1725	7.9	156	0.800	13.8	146	39	34.80	46.1	96.3	247	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366.7	36	13	44	88	152	11	137	64	46	153	16	0	0	0	129	52	26	140	146	41	92	136	158	1	122	3372	88	165.2	11	60.9	1600	8.9	153	0.071	14.0	146	41	32.34	53.1	96.3	378	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368.1	36	13	44	88	152	15	169	78	56	146	207	0	0	0	193	52	26	139	146	41	91	136	159	1	67	3372	88	165.2	15	72.7	1950	13.7	146	0.915	13.9	146	41	31.99	53.1	95.5	323	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369.6	32	13	44	116	152	19	153	79	57	117	26	0	0	0	129	52	26	141	146	43	97	134	160	1	50	3372	116	165.2	19	66.8	1975	14.2	117	0.115	14.1	146	43	34.10	52.3	94.7	306	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
371.1	32	13	44	33	152	22	161	81	58	126	68	0	0	0	225	53	26	140	146	46	86	133	159	1	108	3372	33	165.2	22	69.8	2025	14.7	126	0.301	14.0	146	46	30.23	52.0	95.5	364	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372.5	32	13	44	33	152	25	170	78	58	127	176	0	0	0	193	53	26	140	146	52	88	133	160	1	75	3372	33	165.2	25	73.1	1950	14.7	127	0.778	14.0	146	52	30.94	52.0	94.7	331	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374.0	36	13	44	33	152	27	168	80	58	121	130	0	0	0	161	53	26	141	146	57	91	135	158	1	93	3372	33	165.2	27	72.3	2000	14.7	121	0.575	14.1	146	57	31.99	52.7	96.3	349	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375.5	36	13	44	33	152	29	167	81	58	119	23	0	0	0	225	52	26	140	146	61	93	134	159	1	90	3372	33	165.2	29	72.0	2025	14.7	119	0.102	14.0	146	61	32.70	52.3	95.5	346	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
377.0	32	13	44	32	153	32	165	83	58	122	187	0	0	0	161	52	26	139	146	66	96	136	159	1	62	3372	32	166.6	32	71.2	2075	14.7	122	0.827	13.9	146	66	33.75	53.1	95.5	318	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378.4	36	13	44	32	153	34	162	85	58	126	194	0	0	0	193	52	26	140	146	70	96	136	158	1	62	3372	32	166.6	34	70.1	2125	14.7	126	0.857	14.0	146	70	33.75	53.1	96.3	318	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379.9	36	13	44	32	153	36	160	87	58	118	159	0	0	0	161	54	30	139	146	75	92	134	158	1	113	3372	32	166.6	36	69.4	2175	14.7	118	0.703	13.9	146	75	32.34	52.3	96.3	369	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381.4	36	13	44	31	154	37	178	70	56	118	143	0	0	0	161	54	30	140	146	79	95	126	158	1	8	3372	31	167.9	37	76.0	1750	13.7	118	0.632	14.0	146	79	33.40	49.2	96.3	264	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
382.8	32	13	44	31	154	39	141	72	48	123	28	0	0	0	129	54	30	140	146	81	119	104	158	0	141	3372	31	167.9	39	62.4	1800	9.9	123	0.124	14.0	146	81	41.84	40.6	96.3	141	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
384.3	36	13	44	31	154	39	72	70	36	111	41	0	0	0	161	38	30	141	146	82	116	101	158	0	145	3372	31	167.9	39	36.9	1750	4.1	111	0.181	14.1	146	82	40.78	39.5	96.3	145	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385.8	32	13	44	31	154	38	58	68	26	130	199	0	0	0	193	38	26	138	135	83	52	0	158	0	98	3372	31	167.9	38	31.8	1700	-0.7	130	0.880	13.8	135	83	18.28	0.0	96.3	98	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387.3	164	13	44	35	154	37	55	63	26	115	200	0	0	0	193	37	26	141	135	83	52	0	158	0	94	3372	35	167.9	37	30.6	1575	-0.7	115	0.884	14.1	135	83	18.28	0.0	96.3	94	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388.7	160	13	44	29	155	36	65	59	34	116	11	0	0	0	225	37	26	140	146	86	87	108	158	0	211	3372	29	169.3	36	34.3	1475	3.1	116	0.049	14.0	146	86	30.59	42.2	96.3	211	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390.2	32	13	44	29	155	36	117	75	47	135	9	0	0	0	129	53	30	140	146	86	92	120	158	1	33	3372	29	169.3	36	53.5	1875	9.4	135	0.040	14.0	146	86	32.34	46.9	96.3	289	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391.7	33	13	44	29	155	36	139	67	48	153	171	0	0	0	193	53	30	140	146	88	94	124	158	1	17	3372	29	169.3	36	61.6	1675	9.9	153	0.756	14.0	146	88	33.05	48.4	96.3	273	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
393.1	37	13	44	29	155	37	140	69	48	151	195	0	0	0	193	53	30	140	146	92	94	126	157	1	33	3372	29	169.3	37	62.0	1725	9.9	151	0.862	14.0	146	92	33.05	49.2	97.1	289	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
394.6	32	13	44	29	155	38	143	71	49	136	173	0	0	0	161	36	30	140	146	94	95	130	157	1	85	3372	29	169.3	38	63.1	1775	10.4	136	0.765	14.0	146	94	33.40	50.8	97.1	341	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
396.1	36	13	44	28	156	40	165	74	55	132	151	0	0	0	161	52	30	140	146	97	85	131	158	1	82	3372	28	170.6	40	71.2	1850	13.3	132	0.667	14.0	146	97	29.88	51.2	96.3	338	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397.6	36	13	44	28	156	41	171	77	58	126	167	0	0	0	161	52	30	139	146	101	87	133	158	1	75	3372	28	170.6	41	73.5	1925	14.7	126	0.738	13.9	146	101	30.59	52.0	96.3	331	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399.0	32	13	44	28	156	43	168	80	58	122	157	0	0	0	193	52	30	140	146	105	91	136	158	1	76	3372	28	170.6	43	72.3	2000	14.7	122	0.694	14.0	146	105	31.99	53.1	96.3	332	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400.5	36	13	44	28	156	44	165	83	58	121	156	0	0	0	161	52	30	140	146	109	96	136	158	1	87	3372	28	170.6	44	71.2	2075	14.7	121	0.690	14.0	146	109	33.75	53.1	96.3	343	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402.0	36	13	44	28	156	46	161	85	58	116	39	0	0	0	129	55	30	140	146	113	97	134	158	1	70	3372	28	170.6	46	69.8	2125	14.7	116	0.172	14.0	146	113	34.10	52.3	96.3	326	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403.5	36	13	44	26	157	47	158	88	58	118	163	0	0	0	161	55	30	138	146	117	98	136	158	1	48	3372	26	171.9	47	68.7	2200	14.7	118	0.720	13.8	146	117	34.45	53.1	96.3	304	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404.9	32	13	44	26	157	48	127	89	45	113	77	0	0	0	225	39	30	140	146	122	123	114	158	0	150	3372	26	171.9	48	57.2	2225	8.4	113	0.340	14.0	146	122	43.24	44.5	96.3	150	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406.4	36	13	44	26	157	48	76	87	42	127	12	0	0	0	129	55	30	140	146	123	123	117	158	0	172	3372	26	171.9	48	38.4	2175	7.0	127	0.053	14.0	146	123	43.24	45.7	96.3	172	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407.9	36	13	44	25	158	47	77	86	42	151	45	0	0	0	161	53	30	140	146	136	123	117	158	0	193	3372	25	173.3	47	38.8	2150	7.0	151	0.199	14.0	146	136	43.24	45.7	96.3	193	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409.3	32	13	44	25	158	47	83	84	44	165	21	0	0	0	161	37	30	140	146	153	118	124	158	0	245	3372	25	173.3	47	41.0	2100	7.9	165	0.093	14.0	146	153	41.48	48.4	96.3	245	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
410.8	36	13	44	25	158	46	118	88	50	155	193	0	0	0	193	53	30	139	146	155	109	129	158	0	251	3372	25	173.3	46	53.9	2200	10.8	155	0.853	13.9	146	155	38.32	50.4	96.3	251	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
412.3	36	13	44	25	158	47	123	87	51	131	150	0	0	0	225	53	30	139	146	160	110	129	160	0	248	3372	25	173.3	47	55.7	2175	11.3	131	0.663	13.9	146	160	38.67	50.4	94.7	248	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
413.7	32	13	44	25	158	48	124	91	51	135	167	0	0	0	161	37	30	140	146	167	111	131	160	1	3	3372	25	173.3	48	56.1	2275	11.3	135	0.738	14.0	146	167	39.02	51.2	94.7	259	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415.2	36	13	44	25	159	48	123	90	52	133	147	0	0	0	193	53	30	140	146	172	113	128	159	0	242	3372	25	174.7	48	55.7	2250	11.8	133	0.650	14.0	146	172	39.73	50.0	95.5	242	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
416.7	36	13	44	25	159	49	122	90	52	129	23	0	0	0	161	53	30	140	146	179	112	126	160	0	247	3372	25	174.7	49	55.4	2250	11.8	129	0.102	14.0	146	179	39.38	49.2	94.7	247	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
418.2	36	13	44	25	159	49	121	91	52	131	178	0	0	0	161	53	30	140	146	184	112	128	160	0	1	3372	25	174.7	49	55.0	2275	11.8	131	0.787	14.0	146	184	39.38	50.0	94.7	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
419.6	32	13	44	25	160	49	120	91	52	131	187	0	0	0	225	53	30	140	146	192	110	129	159	1	247	3372	25	176.0	49	54.6	2275	11.8	131	0.827	14.0	146	192	38.67	50.4	95.5	503	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
